,Id,ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,TotalMinutes,TotalDistance
87,1644430081,2016-05-07,1139,243,17,41,0.0099999997764825,5.67000007629395,0.790000021457672,3.25999999046326,1440,9.730000087991364
88,1644430081,2016-05-08,991,295,0,0,0.0,4.88000011444092,0.0,0.0,1286,4.88000011444092
89,1644430081,2016-05-09,1099,303,6,32,0.0099999997764825,2.08999991416931,0.349999994039536,2.39000010490417,1440,4.840000012889499
90,1644430081,2016-05-10,1254,155,19,12,0.0099999997764825,4.96999979019165,0.810000002384186,0.879999995231628,1440,6.669999787583947
91,1644430081,2016-05-11,713,49,0,0,0.0099999997764825,0.949999988079071,0.0,0.0,762,0.9599999878555535
92,1844505072,2016-04-12,1101,339,0,0,0.0,4.42999982833862,0.0,0.0,1440,4.42999982833862
93,1844505072,2016-04-13,1192,248,0,0,0.0,3.25999999046326,0.0,0.0,1440,3.25999999046326
94,1844505072,2016-04-14,843,373,0,0,0.0,5.23000001907349,0.0,0.0,1216,5.23000001907349
95,1844505072,2016-04-15,527,176,0,0,0.0,2.53999996185303,0.0,0.0,703,2.53999996185303
96,1844505072,2016-04-16,1293,147,0,0,0.0,2.25999999046326,0.0,0.0,1440,2.25999999046326
97,1844505072,2016-04-17,1231,199,8,2,0.0,2.58999991416931,0.259999990463257,0.140000000596046,1440,2.989999905228613
98,1844505072,2016-04-18,1211,217,12,0,0.0,2.55999994277954,0.479999989271164,0.0,1440,3.039999932050704
99,1844505072,2016-04-19,1430,10,0,0,0.0,0.129999995231628,0.0,0.0,1440,0.129999995231628
100,1844505072,2016-04-20,1439,1,0,0,0.0,0.0099999997764825,0.0,0.0,1440,0.0099999997764825
101,1844505072,2016-04-21,1117,308,13,2,0.0,4.67999982833862,0.519999980926514,0.119999997317791,1440,5.319999806582925
102,1844505072,2016-04-22,1220,220,0,0,0.0,3.54999995231628,0.0,0.0,1440,3.54999995231628
103,1844505072,2016-04-23,1301,139,0,0,0.0,2.35999989509583,0.0,0.0,1440,2.35999989509583
104,1844505072,2016-04-24,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
105,1844505072,2016-04-25,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
106,1844505072,2016-04-26,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
107,1844505072,2016-04-27,1439,1,0,0,0.0,0.0,0.0,0.0,1440,0.0
108,1844505072,2016-04-28,1138,302,0,0,0.0,4.55999994277954,0.0,0.0,1440,4.55999994277954
109,1844505072,2016-04-29,1082,247,0,0,0.0,3.25,0.0,0.0,1329,3.25
110,1844505072,2016-04-30,218,184,0,0,0.0,2.65000009536743,0.0,0.0,402,2.65000009536743
111,1844505072,2016-05-01,585,75,7,0,0.0,1.45000004768372,0.259999990463257,0.0,667,1.710000038146977
112,1844505072,2016-05-02,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
113,1844505072,2016-05-03,1256,184,0,0,0.0,2.6800000667572,0.0,0.0,1440,2.6800000667572
114,1844505072,2016-05-04,1353,87,0,0,0.0,1.37000000476837,0.0,0.0,1440,1.37000000476837
115,1844505072,2016-05-05,1320,120,0,0,0.0,1.48000001907349,0.0,0.0,1440,1.48000001907349
116,1844505072,2016-05-06,1438,2,0,0,0.0,0.0299999993294477,0.0,0.0,1440,0.0299999993294477
117,1844505072,2016-05-07,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
118,1844505072,2016-05-08,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
119,1844505072,2016-05-09,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
120,1844505072,2016-05-10,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
121,1844505072,2016-05-11,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
122,1844505072,2016-05-12,711,0,0,0,0.0,0.0,0.0,0.0,711,0.0
123,1927972279,2016-04-12,734,55,0,0,0.0,0.469999998807907,0.0,0.0,789,0.469999998807907
124,1927972279,2016-04-13,986,32,0,0,0.0,0.25,0.0,0.0,1018,0.25
125,1927972279,2016-04-14,1292,88,9,0,0.0,1.10000002384186,0.400000005960464,0.0,1389,1.500000029802324
126,1927972279,2016-04-15,941,51,0,0,0.0,0.680000007152557,0.0,0.0,992,0.680000007152557
127,1927972279,2016-04-16,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
128,1927972279,2016-04-17,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
129,1927972279,2016-04-18,1423,17,0,0,0.0,0.170000001788139,0.0,0.0,1440,0.170000001788139
130,1927972279,2016-04-19,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
131,1927972279,2016-04-20,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
132,1927972279,2016-04-21,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
133,1927972279,2016-04-22,1430,10,0,0,0.0,0.100000001490116,0.0,0.0,1440,0.100000001490116
134,1927972279,2016-04-23,1295,145,0,0,0.0,2.03999996185303,0.0,0.0,1440,2.03999996185303
135,1927972279,2016-04-24,1358,75,6,1,0.0,1.13999998569489,0.239999994635582,0.0700000002980232,1440,1.449999980628495
136,1927972279,2016-04-25,1303,12,0,0,0.0,0.109999999403954,0.0,0.0,1315,0.109999999403954
137,1927972279,2016-04-26,1058,192,0,0,0.0,2.59999990463257,0.0,0.0,1250,2.59999990463257
138,1927972279,2016-04-27,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
139,1927972279,2016-04-28,1167,95,0,0,0.0,1.1599999666214,0.0,0.0,1262,1.1599999666214
140,1927972279,2016-04-29,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
141,1927972279,2016-04-30,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
142,1927972279,2016-05-01,1355,70,1,14,0.0,0.829999983310699,0.0299999993294477,1.00999999046326,1440,1.8699999731034067
143,1927972279,2016-05-02,1322,94,8,16,0.0,1.1599999666214,0.300000011920929,1.1599999666214,1440,2.619999945163729
144,1927972279,2016-05-03,1413,17,0,10,0.0,0.180000007152557,0.0,0.730000019073486,1440,0.910000026226043
145,1927972279,2016-05-04,1353,87,0,0,0.0,1.24000000953674,0.0,0.0,1440,1.24000000953674
146,1927972279,2016-05-05,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
147,1927972279,2016-05-06,1332,108,0,0,0.0,1.45000004768372,0.0,0.0,1440,1.45000004768372
148,1927972279,2016-05-07,1392,48,0,0,0.0,1.03999996185303,0.0,0.0,1440,1.03999996185303
149,1927972279,2016-05-08,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
150,1927972279,2016-05-09,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
151,1927972279,2016-05-10,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
152,1927972279,2016-05-11,1440,0,0,0,0.0,0.0,0.0,0.0,1440,0.0
153,1927972279,2016-05-12,966,0,0,0,0.0,0.0,0.0,0.0,966,0.0
154,2022484408,2016-04-12,1157,227,14,42,0.0,4.26000022888184,0.769999980926514,3.30999994277954,1440,8.340000152587894
155,2022484408,2016-04-13,1100,292,5,43,0.0,5.40999984741211,0.100000001490116,2.99000000953674,1440,8.499999858438967
156,2022484408,2016-04-14,1148,257,3,32,0.0,4.82000017166138,0.209999993443489,2.48000001907349,1440,7.510000184178359
157,2022484408,2016-04-15,1122,282,9,27,0.0,5.78000020980835,0.310000002384186,1.94000005722046,1440,8.030000269412996
158,2022484408,2016-04-16,1237,151,11,41,0.0,3.39000010490417,0.550000011920929,3.15000009536743,1440,7.090000212192528
159,2022484408,2016-04-17,1052,331,29,28,0.0,6.88000011444092,0.660000026226044,3.86999988555908,1440,11.410000026226044
160,2022484408,2016-04-18,1078,311,3,48,0.0,6.30000019073486,0.119999997317791,3.64000010490417,1440,10.06000029295682
161,2022484408,2016-04-19,1152,250,7,31,0.0,5.0,0.239999994635582,3.28999996185303,1440,8.529999956488613
162,2022484408,2016-04-20,1053,276,63,48,0.0,5.40000009536743,1.92999994754791,3.33999991416931,1440,10.66999995708465
163,2022484408,2016-04-21,1028,255,53,104,0.0,4.30999994277954,1.11000001430511,3.32999992370605,1440,8.7499998807907
164,2022484408,2016-04-22,1105,273,10,52,0.0,4.46999979019165,0.419999986886978,4.42999982833862,1440,9.319999605417248
165,2022484408,2016-04-23,1191,249,0,0,0.0,4.21000003814697,0.0,0.0,1440,4.21000003814697
166,2022484408,2016-04-24,1161,216,26,37,0.0,4.57999992370605,1.14999997615814,4.55000019073486,1440,10.28000009059905
167,2022484408,2016-04-25,1171,217,8,44,0.0,4.46000003814697,0.219999998807907,3.32999992370605,1440,8.009999960660927
168,2022484408,2016-04-26,1086,275,24,55,0.0,5.1100001335144,0.660000026226044,1.42999994754791,1440,7.2000001072883535
169,2022484408,2016-04-27,1119,282,20,19,0.0,5.11999988555908,0.970000028610229,1.03999996185303,1440,7.129999876022339
170,2022484408,2016-04-28,1123,291,20,6,0.0,5.3899998664856,1.33000004291534,0.409999996423721,1440,7.129999905824661
171,2022484408,2016-04-29,1098,281,40,21,0.0,5.5,1.21000003814697,0.479999989271164,1440,7.190000027418134
172,2022484408,2016-04-30,1043,361,23,13,0.0,10.5699996948242,1.39999997615814,0.939999997615814,1440,12.909999668598154
173,2022484408,2016-05-01,1142,245,28,25,0.0,4.5,0.959999978542328,1.94000005722046,1440,7.400000035762789
174,2022484408,2016-05-02,1119,277,8,36,0.0,4.32999992370605,0.340000003576279,2.60999989509583,1440,7.2799998223781595
175,2022484408,2016-05-03,1104,250,14,72,0.0,4.28000020980835,0.46000000834465,3.99000000953674,1440,8.73000022768974
176,2022484408,2016-05-04,1105,272,27,36,0.0,4.84999990463257,0.930000007152557,2.50999999046326,1440,8.289999902248386
177,2022484408,2016-05-05,1112,253,20,55,0.0,4.69999980926514,0.860000014305115,2.78999996185303,1440,8.349999785423286
178,2022484408,2016-05-06,1104,295,17,24,0.0,4.6399998664856,0.670000016689301,1.87000000476837,1440,7.179999887943271
179,2022484408,2016-05-07,1269,149,2,20,0.0,3.01999998092651,0.0799999982118607,1.61000001430511,1440,4.709999993443481
180,2022484408,2016-05-08,1305,135,0,0,0.0,2.30999994277954,0.0,0.0,1440,2.30999994277954
181,2022484408,2016-05-09,1061,297,47,35,0.0,5.6399998664856,1.62999999523163,2.11999988555908,1440,9.38999974727631
182,2022484408,2016-05-10,1084,271,28,57,0.0,5.55999994277954,1.21000003814697,2.22000002861023,1440,8.99000000953674
183,2022484408,2016-05-11,1133,224,25,58,0.0,3.99000000953674,1.14999997615814,4.17999982833862,1440,9.319999814033501
184,2022484408,2016-05-12,728,236,16,16,0.0,4.44000005722046,0.670000016689301,1.27999997138977,996,6.390000045299531
185,2026352035,2016-04-12,706,181,8,3,0.0,2.20000004768372,0.349999994039536,0.189999997615814,898,2.74000003933907
186,2026352035,2016-04-13,663,238,0,0,0.0,3.09999990463257,0.0,0.0,901,3.09999990463257
187,2026352035,2016-04-14,653,197,0,0,0.0,2.04999995231628,0.0,0.0,850,2.04999995231628
188,2026352035,2016-04-15,687,188,0,0,0.0,2.36999988555908,0.0,0.0,875,2.36999988555908
189,2026352035,2016-04-16,728,150,0,0,0.0,1.58000004291534,0.0,0.0,878,1.58000004291534
190,2026352035,2016-04-17,1053,60,0,0,0.0,0.519999980926514,0.0,0.0,1113,0.519999980926514
191,2026352035,2016-04-18,1062,182,0,0,0.0,2.05999994277954,0.0,0.0,1244,2.05999994277954
192,2026352035,2016-04-19,785,141,0,0,0.0,1.5,0.0,0.0,926,1.5
193,2026352035,2016-04-20,623,327,0,0,0.0,4.48000001907349,0.0,0.0,950,4.48000001907349
194,2026352035,2016-04-21,749,153,0,0,0.0,1.52999997138977,0.0,0.0,902,1.52999997138977
195,2026352035,2016-04-22,712,162,0,0,0.0,1.80999994277954,0.0,0.0,874,1.80999994277954
196,2026352035,2016-04-23,458,432,0,0,0.0,7.71000003814697,0.0,0.0,890,7.71000003814697
197,2026352035,2016-04-24,704,164,0,0,0.0,2.16000008583069,0.0,0.0,868,2.16000008583069
198,2026352035,2016-04-25,821,260,0,0,0.0,3.73000001907349,0.0,0.0,1081,3.73000001907349
199,2026352035,2016-04-26,1018,288,0,0,0.0,3.6800000667572,0.0,0.0,1306,3.6800000667572
200,2026352035,2016-04-27,586,286,0,0,0.0,3.76999998092651,0.0,0.0,872,3.76999998092651
201,2026352035,2016-04-28,626,331,0,0,0.0,3.95000004768372,0.0,0.0,957,3.95000004768372
202,2026352035,2016-04-29,492,352,0,0,0.0,4.71000003814697,0.0,0.0,844,4.71000003814697
203,2026352035,2016-04-30,594,233,0,0,0.0,2.9300000667572,0.0,0.0,827,2.9300000667572
204,2026352035,2016-05-01,716,191,0,0,0.0,2.27999997138977,0.0,0.0,907,2.27999997138977
205,2026352035,2016-05-02,716,355,0,0,0.0,4.34999990463257,0.0,0.0,1071,4.34999990463257
206,2026352035,2016-05-03,981,304,0,0,0.0,3.72000002861023,0.0,0.0,1285,3.72000002861023
207,2026352035,2016-05-04,530,345,0,0,0.0,4.07000017166138,0.0,0.0,875,4.07000017166138
208,2026352035,2016-05-05,479,475,0,0,0.0,7.53999996185303,0.0,0.0,954,7.53999996185303
209,2026352035,2016-05-06,511,383,0,0,0.0,5.07999992370605,0.0,0.0,894,5.07999992370605
210,2026352035,2016-05-07,665,229,0,0,0.0,2.59999990463257,0.0,0.0,894,2.59999990463257
211,2026352035,2016-05-08,610,258,0,0,0.0,3.45000004768372,0.0,0.0,868,3.45000004768372
212,2026352035,2016-05-09,543,401,0,0,0.0,6.59999990463257,0.0,0.0,944,6.59999990463257
213,2026352035,2016-05-10,1002,17,0,0,0.0,0.159999996423721,0.0,0.0,1019,0.159999996423721
214,2026352035,2016-05-11,569,330,0,0,0.0,5.32000017166138,0.0,0.0,899,5.32000017166138
215,2026352035,2016-05-12,330,343,0,0,0.0,5.51000022888184,0.0,0.0,673,5.51000022888184
216,2320127002,2016-04-12,1112,306,9,13,0.0,6.01000022888184,0.310000002384186,1.16999995708466,1440,7.490000188350686
217,2320127002,2016-04-13,1105,335,0,0,0.0,4.90000009536743,0.0,0.0,1440,4.90000009536743
218,2320127002,2016-04-14,1249,191,0,0,0.0,2.6800000667572,0.0,0.0,1440,2.6800000667572
219,2320127002,2016-04-15,1195,245,0,0,0.0,3.50999999046326,0.0,0.0,1440,3.50999999046326
220,2320127002,2016-04-16,1245,195,0,0,0.0,3.40000009536743,0.0,0.0,1440,3.40000009536743
221,2320127002,2016-04-17,1191,249,0,0,0.0,4.17999982833862,0.0,0.0,1440,4.17999982833862
222,2320127002,2016-04-18,1173,260,7,0,0.0,4.1399998664856,0.259999990463257,0.0,1440,4.399999856948857
223,2320127002,2016-04-19,1201,228,11,0,0.0,3.66000008583069,0.379999995231628,0.0,1440,4.040000081062318
224,2320127002,2016-04-20,1146,283,11,0,0.0,4.34000015258789,0.490000009536743,0.0,1440,4.830000162124633
225,2320127002,2016-04-21,1302,127,10,1,0.0,1.80999994277954,0.419999986886978,0.0599999986588955,1440,2.2899999283254133
226,2320127002,2016-04-22,1174,266,0,0,0.0,3.75999999046326,0.0,0.0,1440,3.75999999046326
227,2320127002,2016-04-23,1129,242,0,0,0.0,3.42000007629395,0.0,0.0,1371,3.42000007629395
228,2320127002,2016-04-24,1236,204,0,0,0.0,2.79999995231628,0.0,0.0,1440,2.79999995231628
229,2320127002,2016-04-25,1280,152,5,3,0.0,1.99000000953674,0.200000002980232,0.230000004172325,1440,2.420000016689297
230,2320127002,2016-04-26,1293,147,0,0,0.0,2.29999995231628,0.0,0.0,1440,2.29999995231628
231,2320127002,2016-04-27,1358,82,0,0,0.0,1.1599999666214,0.0,0.0,1440,1.1599999666214
232,2320127002,2016-04-28,1364,76,0,0,0.0,1.02999997138977,0.0,0.0,1440,1.02999997138977
233,2320127002,2016-04-29,1395,45,0,0,0.0,0.620000004768372,0.0,0.0,1440,0.620000004768372
234,2320127002,2016-04-30,1206,234,0,0,0.0,3.0699999332428,0.0,0.0,1440,3.0699999332428
235,2320127002,2016-05-01,1400,40,0,0,0.0,0.519999980926514,0.0,0.0,1440,0.519999980926514
236,2320127002,2016-05-02,1306,123,6,5,0.0,1.87999999523163,0.209999993443489,0.360000014305115,1440,2.450000002980234
237,2320127002,2016-05-03,1204,206,10,20,0.0,3.16000008583069,0.370000004768372,1.49000000953674,1440,5.0200001001358014
238,2320127002,2016-05-04,1388,52,0,0,0.0,0.810000002384186,0.0,0.0,1440,0.810000002384186
239,2320127002,2016-05-05,1206,223,11,0,0.0,3.10999989509583,0.389999985694885,0.0,1440,3.499999880790715
240,2320127002,2016-05-06,1236,204,0,0,0.0,3.28999996185303,0.0,0.0,1440,3.28999996185303
241,2320127002,2016-05-07,1121,319,0,0,0.0,4.96999979019165,0.0,0.0,1440,4.96999979019165
242,2320127002,2016-05-08,1193,247,0,0,0.0,3.47000002861023,0.0,0.0,1440,3.47000002861023
